city,location,price,bedrooms,baths,size,year,source
Lahore,"DHA Phase 5, DHA Defence",65000000.0,5,6,2250.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",72000000.0,5,5,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",166500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",230000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",29000000.0,3,4,1125.0,2025,live
Lahore,"Chungi Amar Sadhu, Lahore",8100000.0,3,3,675.0,2025,live
Lahore,"Chungi Amar Sadhu, Lahore",6250000.0,3,3,562.0,2025,live
Lahore,"Bahria Town - Umar Block, Bahria Town - Sector B",21000000.0,3,4,1125.0,2025,live
Lahore,"Paragon City, Lahore",20000000.0,3,4,1125.0,2025,live
Lahore,"Askari 10 - Sector F, Askari 10",56500000.0,4,5,3375.0,2025,live
Lahore,"Etihad Town Phase 1, Etihad Town",8000000.0,2,2,540.0,2025,live
Lahore,"Formanites Housing Scheme - Block N, Formanites Housing Scheme",35000000.0,6,6,2250.0,2025,live
Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",97500000.0,5,5,4500.0,2025,live
Lahore,"Johar Town Phase 1 - Block D, Johar Town Phase 1",16000000.0,5,6,495.0,2025,live
Lahore,"Labor Colony - Block A, Labor Colony",2600000.0,2,2,675.0,2025,live
Lahore,"Johar Town, Lahore",45000000.0,6,6,2250.0,2025,live
Lahore,"DHA Phase 7 - Block Q, DHA Phase 7",92000000.0,5,6,4500.0,2025,live
Lahore,"Lake City, Raiwind Road",23500000.0,3,4,1125.0,2025,live
Lahore,"DHA 9 Town - Block A, DHA 9 Town",28500000.0,3,4,1125.0,2025,live
Lahore,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",35000000.0,6,6,2250.0,2025,live
Lahore,"DHA Phase 6 - Block K, DHA Phase 6",89500000.0,5,6,4500.0,2025,live
Lahore,"EME Society - Block B, EME Society",70000000.0,5,5,4500.0,2025,live
Lahore,"Allama Iqbal Town - Mehran Block, Allama Iqbal Town",35500000.0,5,5,2250.0,2025,live
Lahore,"Allama Iqbal Town - Nizam Block, Allama Iqbal Town",19900000.0,4,4,1125.0,2025,live
Lahore,"Chungi Amar Sadhu, Lahore",6500000.0,3,3,562.0,2025,live
Lahore,"Bahria Orchard Phase 2, Bahria Orchard",17500000.0,3,4,1125.0,2025,live
Lahore,"Chungi Amar Sadhu, Lahore",5500000.0,3,2,562.0,2025,live
Lahore,"Bahria Town - Tulip Block, Bahria Town - Sector C",9250000.0,1,1,495.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",31000000.0,5,6,2025.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",29500000.0,5,6,2025.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",22000000.0,4,5,1575.0,2025,live
Lahore,"DHA 9 Town - Block A, DHA 9 Town",45000000.0,4,6,1800.0,2025,live
Lahore,"Formanites Housing Scheme - Block D, Formanites Housing Scheme",39000000.0,5,6,2250.0,2025,live
Lahore,"Johar Town, Lahore",56000000.0,5,6,2250.0,2025,live
Lahore,"Valencia Housing Society, Lahore",50000000.0,6,6,2250.0,2025,live
Lahore,"DHA Phase 6 - Block K, DHA Phase 6",79100000.0,5,6,4500.0,2025,live
Lahore,"Bahria Nasheman, Lahore",15000000.0,3,3,1125.0,2025,live
Lahore,"Barki Road, Cantt",55000000.0,2,3,22500.0,2025,live
Lahore,"DHA Phase 6 - Block D, DHA Phase 6",580000000.0,8,7,9000.0,2025,live
Lahore,"Paragon City - Imperial Block, Paragon City",70000000.0,5,6,3038.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",71500000.0,4,5,2250.0,2025,live
Lahore,"Allama Iqbal Town - Mehran Block, Allama Iqbal Town",32500000.0,5,5,2250.0,2025,live
Lahore,"Askari 11 - Sector B, Askari 11",30000000.0,3,3,2250.0,2025,live
Lahore,"Askari 11 - Sector B, Askari 11",42000000.0,3,3,2250.0,2025,live
Lahore,"Military Accounts Housing Society, Lahore",15000000.0,4,4,900.0,2025,live
Lahore,"DHA Phase 6 - Block F, DHA Phase 6",120000000.0,6,6,4500.0,2025,live
Lahore,"DHA 9 Town - Block C, DHA 9 Town",28000000.0,3,4,1125.0,2025,live
Lahore,"EME Society - Block D, EME Society",31500000.0,3,4,1125.0,2025,live
Lahore,"DHA 9 Town - Block C, DHA 9 Town",22000000.0,3,4,1125.0,2025,live
Lahore,"DHA Phase 6 - Block L, DHA Phase 6",160000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6 - Block C, DHA Phase 6",132500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6 - Block L, DHA Phase 6",190000000.0,6,7,4500.0,2025,live
Lahore,"DHA Phase 5 - Block H, DHA Phase 5",215000000.0,6,7,4500.0,2025,live
Lahore,"DHA Phase 2 - Block S, DHA Phase 2",67000000.0,5,6,4500.0,2025,live
Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",27000000.0,5,7,2250.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",210000000.0,6,7,9000.0,2025,live
Lahore,"Park View City, Lahore",21000000.0,4,4,1125.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",24500000.0,3,4,1125.0,2025,live
Lahore,"Paragon City - Orchard Block, Paragon City",47500000.0,5,6,2250.0,2025,live
Lahore,"DHA 11 Rahbar Phase 1 - Block D, DHA 11 Rahbar Phase 1",48500000.0,4,4,2250.0,2025,live
Lahore,"Chinar Bagh - Khyber Block, Chinar Bagh",30000000.0,3,4,4500.0,2025,live
Lahore,"DHA Phase 8, DHA Defence",46500000.0,4,4,2250.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",57500000.0,4,5,2250.0,2025,live
Lahore,"Valencia Housing Society, Lahore",85000000.0,6,6,4500.0,2025,live
Lahore,"PAF Falcon Complex, Gulberg",190000000.0,5,6,4500.0,2025,live
Lahore,"DHA 9 Town - Block C, DHA 9 Town",31000000.0,3,4,1125.0,2025,live
Lahore,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",33000000.0,4,5,1800.0,2025,live
Lahore,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar",53500000.0,5,6,2250.0,2025,live
Lahore,"DHA Phase 1 - Block A, DHA Phase 1",165000000.0,6,7,9000.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",28500000.0,3,4,1125.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",115000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",59000000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",62000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",69000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 4, DHA Defence",72000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 2, DHA Defence",65000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",83000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",45000000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 1 - Block E, DHA Phase 1",125000000.0,5,6,9000.0,2025,live
Lahore,"DHA Phase 2 - Block S, DHA Phase 2",67500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",84500000.0,5,0,4500.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",112500000.0,6,7,4500.0,2025,live
Lahore,"Al-Kabir Phase 2 - Block A, Al-Kabir Town - Phase 2",11000000.0,3,3,675.0,2025,live
Lahore,"DHA Phase 3, DHA Defence",67000000.0,7,7,4500.0,2025,live
Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",41800000.0,5,6,2250.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",39000000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 7 - Block Q, DHA Phase 7",72500000.0,5,5,4500.0,2025,live
Lahore,"DHA 11 Rahbar Phase 1 - Block D, DHA 11 Rahbar Phase 1",57500000.0,5,6,2250.0,2025,live
Lahore,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",27000000.0,4,4,1125.0,2025,live
Lahore,"Formanites Housing Scheme, Lahore",33500000.0,5,6,2250.0,2025,live
Lahore,"DHA Phase 4, DHA Defence",75000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",110000000.0,5,7,4500.0,2025,live
Lahore,"DHA Phase 3 - Block X, DHA Phase 3",82500000.0,5,6,4500.0,2025,live
Lahore,"Cantt, Lahore",200000000.0,5,6,9000.0,2025,live
Lahore,"DHA Phase 6 - Block K, DHA Phase 6",190000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",48500000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",63200000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",75500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",81000000.0,6,7,4500.0,2025,live
Lahore,"Bahria Town - Umar Block, Bahria Town - Sector B",20000000.0,5,6,1800.0,2025,live
Lahore,"Chinar Bagh, Lahore",25000000.0,3,3,4500.0,2025,live
Lahore,"Askari 11 - Sector B Apartments, Askari 11",27500000.0,3,3,2250.0,2025,live
Lahore,"Eden City - Block C, Eden City",60000000.0,5,6,4500.0,2025,live
Lahore,"Jubilee Town - Block C, Jubilee Town",16500000.0,3,4,675.0,2025,live
Lahore,"DHA Phase 6 - Block K, DHA Phase 6",79500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 5 - Block H, DHA Phase 5",80500000.0,5,6,4500.0,2025,live
Lahore,"Shadab Garden, Lahore",15500000.0,4,5,900.0,2025,live
Lahore,"CBD Punjab (PCBDDA), Main Boulevard Gulberg",20000000.0,0,1,450.0,2025,live
Lahore,"Bismillah Housing Scheme - Abu Bakar Block, Bismillah Housing Scheme",55000000.0,6,6,2610.0,2025,live
Lahore,"DHA Phase 4 - Block BB, DHA Phase 4",160000000.0,6,6,4500.0,2025,live
Lahore,"DHA 9 Town - Block D, DHA 9 Town",27500000.0,5,6,1125.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",29500000.0,3,4,1125.0,2025,live
Lahore,"DHA Phase 6 - Block E, DHA Phase 6",130000000.0,5,6,4500.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",36000000.0,3,4,1125.0,2025,live
Lahore,"DHA 9 Town - Block B, DHA 9 Town",25000000.0,3,4,1125.0,2025,live
Lahore,"Park View City, Lahore",16000000.0,4,4,1125.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",51900000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 1, DHA Defence",39000000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 8 - Block S, DHA Phase 8",90000000.0,5,5,4500.0,2025,live
Lahore,"DHA Phase 7 - Block Q, DHA Phase 7",62100000.0,5,6,4500.0,2025,live
Lahore,"Bahria Town - Block CC, Bahria Town - Sector D",23000000.0,3,4,1125.0,2025,live
Lahore,"Bahria Town - Tulip Extension, Bahria Town - Sector C",6816000.0,1,2,562.0,2025,live
Lahore,"Jubilee Town - Block F, Jubilee Town",19500000.0,5,6,1125.0,2025,live
Lahore,"Peco Road, Lahore",10500000.0,3,3,450.0,2025,live
Lahore,"Peer Colony, Lahore",17500000.0,4,3,1125.0,2025,live
Lahore,"Askari 10, Askari",90000000.0,5,6,3375.0,2025,live
Lahore,"Park View City - Executive Block, Park View City",23000000.0,4,5,1125.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",430000000.0,6,7,9000.0,2025,live
Lahore,"Model Town - Block G, Model Town",140000000.0,7,7,4500.0,2025,live
Lahore,"Bagh-e-Iram Housing Society, Lahore",18500000.0,4,3,1125.0,2025,live
Lahore,"Bagh-e-Iram Housing Society, Lahore",18500000.0,0,0,1125.0,2025,live
Lahore,"DHA 9 Town - Block B, DHA 9 Town",30000000.0,3,4,1125.0,2025,live
Lahore,"Askari 10, Askari",34500000.0,3,4,2250.0,2025,live
Lahore,"Askari 11, Askari",28500000.0,3,3,2250.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",16500000.0,4,4,1125.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",16000000.0,3,4,1125.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",19000000.0,3,4,1125.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",29000000.0,4,5,2025.0,2025,live
Lahore,"Bankers Avenue Cooperative Housing Society, Lahore",31000000.0,5,5,2250.0,2025,live
Lahore,"Park View City, Lahore",13500000.0,4,5,1125.0,2025,live
Lahore,"Park View City, Lahore",21500000.0,4,5,1125.0,2025,live
Lahore,"Defence Raya, DHA Defence",120000000.0,5,6,4500.0,2025,live
Lahore,"Park View City - Platinum Block, Park View City",13500000.0,4,4,1125.0,2025,live
Lahore,"Bankers Co-operative Housing Society, Lahore",39000000.0,5,6,2250.0,2025,live
Lahore,"Valencia Housing Society, Lahore",99000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6 - Block C, DHA Phase 6",105000000.0,5,6,4500.0,2025,live
Lahore,"Dream Gardens - Block K, Dream Gardens",21500000.0,3,4,1125.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",77500000.0,4,5,4500.0,2025,live
Lahore,"Punjab Coop Housing Society, Lahore",33500000.0,4,5,2250.0,2025,live
Lahore,"Bismillah Housing Scheme, GT Road",45000000.0,5,6,2250.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",75500000.0,5,6,4500.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",19500000.0,3,4,1125.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",39500000.0,5,7,2250.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",31500000.0,5,7,2250.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",37000000.0,5,7,2250.0,2025,live
Lahore,"Park View City, Lahore",23500000.0,4,5,1125.0,2025,live
Lahore,"DHA Phase 2 - Block Q, DHA Phase 2",27600000.0,2,3,1148.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",225000000.0,5,6,9000.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",280000000.0,6,7,9000.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",81500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",84500000.0,5,6,4500.0,2025,live
Lahore,"Wapda Town Phase 1, Wapda Town",102500000.0,6,6,4500.0,2025,live
Lahore,"Faisal Town, Lahore",67000000.0,7,7,2250.0,2025,live
Lahore,"Bahria Town - Iqbal Block, Bahria Town - Sector E",4900000.0,1,1,608.0,2025,live
Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",27500000.0,5,6,2250.0,2025,live
Lahore,"Model Town - Block A, Model Town",140000000.0,5,5,5400.0,2025,live
Lahore,"Bahria Town - Sector C, Bahria Town",68000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 3, DHA Defence",420000000.0,6,7,18000.0,2025,live
Lahore,"DHA Phase 6 - Block K, DHA Phase 6",330000000.0,6,6,9000.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",480000000.0,6,6,9000.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",41000000.0,5,7,2250.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",19500000.0,4,4,1125.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",26000000.0,3,4,2250.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",32500000.0,5,6,2250.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",34000000.0,5,6,2250.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",65200000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",77500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",68000000.0,5,6,4500.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",45000000.0,4,5,1800.0,2025,live
Lahore,"Johar Town Phase 2, Johar Town",30000000.0,6,6,1125.0,2025,live
Lahore,"Al-Kabir Town, Raiwind Road",14500000.0,4,5,675.0,2025,live
Lahore,"State Life Housing Society, Lahore",67500000.0,5,6,4500.0,2025,live
Lahore,"State Life Housing Society, Lahore",19900000.0,3,4,1125.0,2025,live
Lahore,"Canal Garden, Lahore",20500000.0,5,5,1125.0,2025,live
Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",11000000.0,3,3,675.0,2025,live
Lahore,"Sui Gas Society Phase 1, Sui Gas Housing Society",54500000.0,3,4,4500.0,2025,live
Lahore,"DHA 11 Rahbar Phase 2 - Block F, DHA 11 Rahbar Phase 2",20000000.0,3,4,1125.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",62500000.0,4,5,2250.0,2025,live
Lahore,"Bahria Town - Iqbal Block, Bahria Town - Sector E",4000000.0,1,1,495.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",700000000.0,6,7,13500.0,2025,live
Lahore,"Bahria Town - Ali Block, Bahria Town - Sector B",28000000.0,0,0,1800.0,2025,live
Lahore,"Punjab Small Industries Colony, Lahore",28000000.0,5,6,1575.0,2025,live
Lahore,"Punjab Small Industries Colony, Lahore",12500000.0,3,4,788.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",62500000.0,4,5,2250.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",25000000.0,3,4,1125.0,2025,live
Lahore,"DHA Phase 1 - Block K, DHA Phase 1",150000000.0,5,6,9000.0,2025,live
Lahore,"DHA Phase 6 - Block N, DHA Phase 6",120000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 1 - Block L, DHA Phase 1",135000000.0,5,6,9000.0,2025,live
Lahore,"DHA Phase 2 - Block Q, DHA Phase 2",67500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6 - Block B, DHA Phase 6",200000000.0,6,7,4500.0,2025,live
Lahore,"DHA Phase 1 - Block E, DHA Phase 1",129000000.0,6,7,9000.0,2025,live
Lahore,"Bahria Nasheman - Zinia, Bahria Nasheman",25000000.0,5,6,1800.0,2025,live
Lahore,"DHA Phase 6 - Block M, DHA Phase 6",430000000.0,8,7,9000.0,2025,live
Lahore,"DHA Phase 3 - Block X, DHA Phase 3",130000000.0,6,7,9000.0,2025,live
Lahore,"Central Park Housing Scheme, Lahore",17500000.0,3,4,1125.0,2025,live
Lahore,"Penta Square By DHA Lahore, DHA Phase 5",179500000.0,0,0,4140.0,2025,live
Lahore,"AWT Phase 2, AWT Army Welfare Trust",28500000.0,7,6,2250.0,2025,live
Lahore,"DHA Phase 7 - Block T, DHA Phase 7",105000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",220000000.0,5,6,9000.0,2025,live
Lahore,"DHA Phase 7 - Block Z2, DHA Phase 7",58000000.0,6,6,4500.0,2025,live
Lahore,"Zameen Aurum, Gulberg 3 - Block L",23000000.0,1,1,652.0,2025,live
Lahore,"Al Rehman Phase 2 - Block G, Al Rehman Garden Phase 2",42000000.0,5,6,2250.0,2025,live
Lahore,"Askari 11, Askari",24900000.0,3,3,2250.0,2025,live
Lahore,"DHA Phase 5 - Block E, DHA Phase 5",147500000.0,6,7,4500.0,2025,live
Lahore,"Bahria Town - Sector C, Bahria Town",3900000.0,1,1,495.0,2025,live
Lahore,"Bahria Town - Sector F, Bahria Town",6500000.0,1,1,495.0,2025,live
Lahore,"Bahria Town - Safari Villas, Bahria Town - Sector B",25000000.0,3,3,1800.0,2025,live
Lahore,"Maryam Town - Block B, Maryam Town",5600000.0,3,3,1012.0,2025,live
Lahore,"DHA Phase 6 - Block E, DHA Phase 6",112500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 5 - Block L, DHA Phase 5",90000000.0,5,6,4500.0,2025,live
Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",32500000.0,5,6,2925.0,2025,live
Lahore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",51200000.0,6,6,4500.0,2025,live
Lahore,"DHA Phase 1, DHA Defence",41500000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",62500000.0,5,6,3375.0,2025,live
Lahore,"DHA Phase 8, DHA Defence",20000000.0,3,4,1125.0,2025,live
Lahore,"Bahria Nasheman, Lahore",17000000.0,3,3,1125.0,2025,live
Lahore,"Defence Raya, DHA Defence",88500000.0,3,4,2250.0,2025,live
Lahore,"Etihad Town Phase 1, Etihad Town",5600000.0,1,1,270.0,2025,live
Lahore,"State Life Housing Society, Lahore",23500000.0,4,4,1125.0,2025,live
Lahore,"Bahria Town - Overseas Enclave, Bahria Town",38500000.0,5,6,2250.0,2025,live
Lahore,"DHA 11 Rahbar Phase 1 - Block A, DHA 11 Rahbar Phase 1",27000000.0,3,4,1800.0,2025,live
Lahore,"DHA Phase 5 - Block D, DHA Phase 5",52500000.0,4,5,2250.0,2025,live
Lahore,"Dream Gardens Phase 2, Dream Gardens",53500000.0,5,7,2250.0,2025,live
Lahore,"DHA Phase 6 - Block J, DHA Phase 6",240000000.0,6,7,4500.0,2025,live
Lahore,"Bahria Town - Johar Block, Bahria Town - Sector E",9700000.0,1,1,810.0,2025,live
Lahore,"Bahria Town - Johar Block, Bahria Town - Sector E",3000000.0,0,1,292.0,2025,live
Lahore,"Bahria Town - Gardenia Block, Bahria Town - Sector C",18500000.0,3,3,1125.0,2025,live
Lahore,"Bahria Homes, Bahria Town - Sector E",18500000.0,3,3,1372.0,2025,live
Lahore,"Bahria Town - Tipu Sultan Block, Bahria Town - Sector F",5625000.0,0,1,382.0,2025,live
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",70000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",21000000.0,2,2,1012.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",29000000.0,4,5,1125.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",53000000.0,4,5,2250.0,2025,live
Lahore,"DHA Phase 7 - Block X, DHA Phase 7",82500000.0,5,5,4500.0,2025,live
Lahore,"DHA Phase 8 - Block U, DHA Phase 8",140000000.0,6,0,4500.0,2025,live
Lahore,"Sarfaraz Rafiqui Road, Cantt",260000000.0,5,5,9000.0,2025,live
Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",8200000.0,3,4,675.0,2025,live
Lahore,"Bahria Town - Iqbal Block, Bahria Town - Sector E",6000000.0,1,1,405.0,2025,live
Lahore,"Valencia Housing Society, Lahore",96500000.0,5,6,4950.0,2025,live
Lahore,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",100000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6 - Block K, DHA Phase 6",79000000.0,5,5,4500.0,2025,live
Lahore,"Tower 21, Ali Zaib Road",20200000.0,0,1,0.0,2025,live
Lahore,"DHA Phase 6 - Block C, DHA Phase 6",109500000.0,5,6,4500.0,2025,live
Lahore,"Askari 10, Askari",45000000.0,4,5,2925.0,2025,live
Lahore,"DHA Phase 6 - Block B, DHA Phase 6",122500000.0,6,6,4500.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",51500000.0,4,4,2250.0,2025,live
Lahore,"Bahria Town - Iqbal Block, Bahria Town - Sector E",6800000.0,1,1,540.0,2025,live
Lahore,"Bahria Town - Sector F, Bahria Town",8000000.0,1,1,495.0,2025,live
Lahore,"Bahria Town - Sector C, Bahria Town",4750000.0,1,1,495.0,2025,live
Lahore,"Bahria Town - Sector D, Bahria Town",6500000.0,1,1,495.0,2025,live
Lahore,"Jubilee Town, Lahore",22500000.0,6,6,1125.0,2025,live
Lahore,"DHA Phase 7 - Block X, DHA Phase 7",90000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 7 - Block T, DHA Phase 7",120000000.0,6,0,4500.0,2025,live
Lahore,"Islampura, Lahore",28500000.0,4,4,1238.0,2025,live
Lahore,"Islampura, Lahore",49000000.0,3,3,2250.0,2025,live
Lahore,"DHA Phase 7, DHA Defence",65500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",79200000.0,5,6,4500.0,2025,live
Lahore,"Bahria Nasheman, Lahore",21000000.0,5,6,1800.0,2025,live
Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",90000000.0,5,6,4500.0,2025,live
Lahore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",3300000.0,2,2,945.0,2025,live
Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",31000000.0,5,7,2250.0,2025,live
Lahore,"Bahria Town - Sector E, Bahria Town",18000000.0,3,4,1125.0,2025,live
Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",5350000.0,0,1,360.0,2025,live
Lahore,"DHA Phase 4, DHA Defence",70000000.0,5,6,4500.0,2025,live
Lahore,"Garrison Paradise Villas - Phase 4, Garrison Homes",22500000.0,5,5,1125.0,2025,live
Lahore,"Askari 10 - Sector F, Askari 10",92500000.0,5,5,3825.0,2025,live
Lahore,"Askari 5, Askari",71500000.0,4,4,2700.0,2025,live
Lahore,"DHA Phase 6 - Block L, DHA Phase 6",125000000.0,5,6,9000.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",90500000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",73000000.0,5,6,4500.0,2025,live
Lahore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",7000000.0,1,1,495.0,2025,live
Lahore,"Bahria Town - Quaid Block, Bahria Town - Sector E",4200000.0,0,1,270.0,2025,live
Lahore,"DHA Phase 6, DHA Defence",67000000.0,5,6,4500.0,2025,live
Lahore,"Bahria Town - Iqbal Block, Bahria Town - Sector E",5200000.0,0,1,270.0,2025,live
Lahore,"DHA Phase 3, DHA Defence",75000000.0,5,6,4500.0,2025,live
Lahore,"Bahria Nasheman - Sunflower, Bahria Nasheman",15500000.0,3,4,1125.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",97000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 8, DHA Defence",90000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 5, DHA Defence",95000000.0,5,6,4500.0,2025,live
Lahore,"DHA Phase 8, DHA Defence",80000000.0,6,6,4500.0,2025,live
Lahore,"Bahria Town - Sector C, Bahria Town",9900000.0,1,1,495.0,2025,live
Lahore,"DHA Phase 7 - Block T, DHA Phase 7",63900000.0,5,6,4500.0,2025,live
Lahore,"Garden Town - Abu Bakar Block, Garden Town",175000000.0,8,6,9900.0,2025,live
Lahore,"Bahria Town - Block AA, Bahria Town - Sector D",16800000.0,3,4,1125.0,2025,live
Lahore,"Union Green, College Road",18000000.0,4,5,675.0,2025,live
Lahore,"DHA 9 Town, DHA Defence",32000000.0,3,4,1125.0,2025,live
Lahore,"DHA Phase 4 - Block HH, DHA Phase 4",70000000.0,0,0,4500.0,2025,live
Lahore,"DHA Phase 4 - Block FF, DHA Phase 4",119900000.0,6,6,4500.0,2025,live
Lahore,"DHA Phase 5 - Block H, DHA Phase 5",129900000.0,6,6,4500.0,2025,live
Lahore,"Bahria Town - Iqbal Block, Bahria Town - Sector E",4750000.0,1,1,518.0,2025,live
Lahore,"Bahria Town - Sector D, Bahria Town",7000000.0,1,1,540.0,2025,live
Lahore,"Bahria Town - Sector B, Bahria Town",5000000.0,0,1,270.0,2025,live
Lahore,"Paragon City, Lahore",43000000.0,5,6,2250.0,2025,live
Lahore,"DHA Phase 2 - Block Q, DHA Phase 2",155000000.0,5,6,9000.0,2025,live
