city,location,price,bedrooms,baths,size,year,source
Lahore,"Bahria Homes, Bahria Town - Sector E",15800000.0,3.0,4.0,1350.0,2023,historical
Lahore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",43000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Sector C, Bahria Town",15000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Ghaznavi Block, Bahria Town - Sector F",41000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"DHA Phase 1 - Block L, DHA Phase 1",205000000.0,5.0,6.0,9000.0,2023,historical
Lahore,"PGECHS Phase 2 - Block E, PGECHS Phase 2",54800000.0,7.0,8.0,4500.0,2023,historical
Lahore,"Audit & Accounts Phase 1 - Block E, Audit & Accounts Phase 1",22500000.0,5.0,6.0,1800.0,2023,historical
Lahore,"DHA 9 Town, DHA Defence",39900000.0,4.0,5.0,1800.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",43000000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 6 - Block M, DHA Phase 6",75000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",77500000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Johar Town, Lahore",44500000.0,5.0,6.0,2700.0,2023,historical
Lahore,"Lake City - Sector M-5, Lake City",37500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"IEP Engineers Town - Block E5, IEP Engineers Town - Sector A",16500000.0,5.0,5.0,1125.0,2023,historical
Lahore,"Bahria Town - Block AA, Bahria Town - Sector D",18600000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Lake City - Sector M-7A, Lake City",41000000.0,6.0,6.0,1980.0,2023,historical
Lahore,"DHA 9 Town, DHA Defence",27000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"DHA Phase 6 - Block M, DHA Phase 6",74900000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",22500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Paragon City - Orchard 1 Block, Paragon City",35000000.0,5.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 3 - Block XX, DHA Phase 3",39000000.0,3.0,4.0,1575.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",35000000.0,4.0,5.0,2025.0,2023,historical
Lahore,"DHA Phase 4, DHA Defence",101500000.0,5.0,6.0,4500.0,2023,historical
Lahore,"PCSIR Staff Colony, Lahore",28500000.0,6.0,7.0,2700.0,2023,historical
Lahore,"PCSIR Staff Colony, Lahore",25000000.0,5.0,6.0,1912.0,2023,historical
Lahore,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",36500000.0,4.0,6.0,2250.0,2023,historical
Lahore,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",48500000.0,7.0,9.0,4500.0,2023,historical
Lahore,"PGECHS Phase 2, Punjab Govt Employees Society",8000000.0,3.0,3.0,562.0,2023,historical
Lahore,"Green Town Sector D2 - Block 6, Green Town Sector D2",4000000.0,2.0,2.0,900.0,2023,historical
Lahore,"Military Accounts Housing Society, Lahore",13800000.0,3.0,3.0,900.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",37500000.0,4.0,5.0,1125.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",350000000.0,5.0,6.0,9000.0,2023,historical
Lahore,"Bahria Town - Alamgir Block Extension, Bahria Town - Sector F",31000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Block EE, Bahria Town - Sector D",16000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",62500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"State Life Housing Phase 1, State Life Housing Society",45000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Johar Town Phase 2, Johar Town",62500000.0,5.0,6.0,2700.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",65000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA Phase 8, DHA Defence",47500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",78000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",38000000.0,4.0,5.0,2250.0,2023,historical
Lahore,"State Life Housing Society, Lahore",39000000.0,4.0,5.0,2250.0,2023,historical
Lahore,"Green City, Lahore",43500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"New Super Town, Lahore",55000000.0,6.0,6.0,4500.0,2023,historical
Lahore,"Lake City - Sector M-2A, Lake City",40000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"DHA Phase 6 - Block D, DHA Phase 6",370000000.0,5.0,6.0,9000.0,2023,historical
Lahore,"Al-Kabir Town - Phase 2, Al-Kabir Town",17500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Sector B, Bahria Town",40000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",52000000.0,4.0,4.0,2250.0,2023,historical
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",53500000.0,4.0,4.0,2250.0,2023,historical
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",13500000.0,2.0,2.0,1012.0,2023,historical
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",78500000.0,5.0,6.0,4500.0,2023,historical
Lahore,"HBFC Housing Society - Block B, HBFC Housing Society",65000000.0,6.0,0.0,4500.0,2023,historical
Lahore,"DHA Phase 5 - Block B, DHA Phase 5",25000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",37500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"Military Accounts Housing Society, Lahore",23500000.0,5.0,6.0,1800.0,2023,historical
Lahore,"DHA Phase 6 - Block F, DHA Phase 6",120000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Central Park - Block G, Central Park Housing Scheme",29500000.0,5.0,6.0,2475.0,2023,historical
Lahore,"Johar Town, Lahore",42500000.0,7.0,0.0,2250.0,2023,historical
Lahore,"Wapda Town, Lahore",67000000.0,6.0,7.0,4500.0,2023,historical
Lahore,"DHA 11 Rahbar Phase 2 Extension - Block P, DHA 11 Rahbar Phase 2 Extension",20000000.0,3.0,4.0,1125.0,2023,historical
